Customer_ID,Expected_Remaining_Lifetime,MonthlyCharges,Expected_Remaining_LTV
9492-TOKRI,23.191948665306658,90.0,2087.2753798775993
9221-OTIVJ,23.699871686758314,104.85,2484.931546356609
5630-IXDXV,4.50107159347406,106.35,478.68896396596625
9405-GPBBG,7.690842941204431,110.5,849.8381450030896
8922-LIEGH,10.81411358995821,89.7,970.0259890192514
0447-RXSGD,20.68947618064385,99.65,2061.70630140116
5130-IEKQT,20.716170570682973,105.95,2194.878271963861
7145-FEJWU,25.105740988860468,105.3,2643.634526127007
0137-OCGAB,24.952426410305915,80.2,2001.1845981065344
3336-JORSO,16.617035371120892,110.45,1835.3515567403026
9565-DJPIB,27.79128116531176,89.6,2490.0987924119336
4191-XOVOM,1.407403245260769,105.4,148.34030205048506
5440-VHLUL,2.2187070010269094,105.2,233.40797650803088
9508-ILZDG,10.756919858859801,96.35,1036.4292284011417
1169-SAOCL,19.238184880696686,106.65,2051.7524175263015
4016-BJKTZ,45.558983006884816,108.9,4961.373249449756
6988-CJEYV,3.442918165580962,98.7,339.81602294284096
8059-UDZFY,19.746508794606417,105.35,2080.2947015117857
3352-ALMCK,7.944512959643883,102.65,815.5042553074446
2674-MIAHT,22.28181523667004,80.3,1789.2297635046043
6465-GSRCL,3.7387926525176667,106.6,398.55529675838324
8118-LSUEL,18.76414883321005,106.4,1996.5054358535494
5052-PNLOS,43.72215773478934,105.35,4606.129317360057
4822-NGOCH,19.93466354135289,84.45,1683.4823360672517
9281-OFDMF,7.430112100747083,90.7,673.9111675377604
7272-QDCKA,33.06268487761143,100.2,3312.8810247366655
4717-GHADL,20.957684386535444,79.6,1668.2316771682213
0549-CYCQN,15.441734609210961,79.6,1229.1620748931923
5402-HTOTQ,23.754975612857013,55.3,1313.6501513909927
8853-TZDGH,0.0,111.6,0.0
9626-VFRGG,8.60852640203879,88.5,761.8545865804329
2041-JIJCI,29.799400243042736,64.0,1907.1616155547351
7774-OJSXI,31.319119508043052,103.45,3239.9629131070537
7786-WBJYI,35.48110807588294,77.95,2765.7523745150756
0337-CNPZE,6.72035002551591,106.3,714.3732077123412
2172-EJXVF,0.5547688692433431,105.9,58.75002325287004
8659-HDIYE,4.658204252615568,74.65,347.7349474577522
1370-GGAWX,17.634591043559844,94.15,1660.2967467511594
2883-ILGWO,5.6867772354019905,104.9,596.5429319936688
4951-UKAAQ,23.437873170860495,88.95,2084.7988185480413
2746-DIJLO,25.603300298652556,56.3,1441.465806814139
9762-YAQAA,26.811191471086097,81.4,2182.4309857464086
4840-ORQXB,3.08364105275108,104.75,323.0114002756756
9821-BESNZ,3.6116648973055883,104.25,376.51606554410756
2254-DLXRI,24.74023689173099,79.15,1958.1897499805082
1624-NALOJ,25.83681940583981,89.8,2320.146382644415
7820-ZYGNY,6.616344699834297,90.45,598.4483781000122
9677-AVKED,15.889139383661776,84.6,1344.2211918577862
6210-KBBPI,35.40238277313053,99.45,3520.7669667878317
4488-KQFDT,6.617222634927018,103.95,687.8602929006635
2107-FBPTK,12.858565143141142,104.1,1338.5766314009927
1723-HKXJQ,4.453588907561491,101.75,453.1526713443817
7346-MEDWM,0.8703019015726063,83.25,72.45263330591948
7134-HBPBS,0.0,108.1,0.0
5914-DVBWJ,19.653249134616047,85.45,1679.3701385529412
9773-PEQBZ,21.462228509611364,79.85,1713.7589464924674
1732-FEKLD,13.743757468808443,94.75,1302.2210201696
4817-VYYWS,8.107796225349025,100.2,812.4011817799724
7392-YYPYJ,13.285096688055745,100.65,1337.1449816528109
8938-UMKPI,4.5049785411140055,106.4,479.3297167745302
9861-PDSZP,0.0,108.05,0.0
8868-WOZGU,14.2219233387438,105.7,1503.2572969052196
1731-TVIUK,31.007871336567657,93.5,2899.235969969076
6615-NGGZJ,18.415085770472672,100.55,1851.636874221027
3045-XETSH,24.415586920622474,94.85,2315.8184194210417
8263-OKETD,34.527366987343875,68.9,2378.9355854279934
2208-UGTGR,1.7189620534066319,98.6,169.48965846589388
7278-CKDNC,10.939465560387372,80.5,880.6269776111835
2748-MYRVK,6.384044316924037,99.9,637.7660272607113
2034-CGRHZ,27.36819450929897,102.95,2817.555624732329
4228-ZGYUW,25.159011820919353,90.05,2265.569014473788
1567-DSCIC,26.114823502656936,94.0,2454.793409249752
8818-DOPVL,5.306256907044709,104.45,554.2385339408198
4597-NUCQV,13.414676249617138,101.25,1358.2359702737351
2674-MLXMN,0.11719908368209117,99.65,11.678888688920386
2200-DSAAL,3.6588906904775267,80.65,295.08953418701253
9133-AYJZG,21.13981972468696,98.7,2086.500206826603
6543-XRMYR,9.02090182071164,99.7,899.3839115249505
2001-EWBQU,11.033071120941724,104.7,1155.1625463625985
4925-LMHOK,38.4112406351979,58.6,2250.898701222597
3178-FESZO,39.9319017115783,100.25,4003.173146585724
6368-NWMCE,21.508302856409376,68.15,1465.790839664299
0707-HOVVN,1.932539733727651,75.5,145.90674989643765
2154-KVJFF,13.618263011039573,79.75,1086.056475130406
2074-GUHPQ,36.09081262692002,92.7,3345.618330515486
4547-KQRTM,27.29167882817037,80.05,2184.698890195038
2697-NQBPF,12.021667042303454,105.35,1266.482622906669
5650-YLIBA,6.864082763254366,81.15,557.0203162380918
6987-XQSJT,0.98743599595248,79.5,78.50116167822216
3393-FMZPV,10.449963562619825,100.25,1047.6088471526375
5956-YHHRX,19.826884339389483,104.35,2068.9353808152923
0723-FDLAY,25.74318963680991,85.25,2194.6069165380445
2369-UAPKZ,35.119058953513616,104.1,3655.894037060767
1582-RAFML,44.778578813008586,60.1,2691.192586661816
8854-CCVSQ,13.185444436629675,80.65,1063.4060938141834
6749-UTDVX,0.0,103.65,0.0
1112-CUNAO,19.89385942128604,89.85,1787.4632690025508
3389-YGYAI,28.684437363713407,105.5,3026.2081418717644
1384-RCUXW,15.001616382758067,80.55,1208.3801996311622
1565-RHDJD,42.598275277570096,84.05,3580.3850370797663
7330-WZLNC,21.76339992834524,90.8,1976.1167134937477
0114-PEGZZ,12.950060669320397,107.55,1392.7790249854086
3957-LXOLK,14.337330482787802,106.15,1521.9076307479254
3420-YJLQT,26.534979814141543,79.55,2110.8576442149597
8920-NAVAY,8.489358322065703,110.75,940.1964341687766
3654-ARMGP,10.787836775905294,88.65,956.3417301840044
5429-LWCMV,17.331976148798674,89.15,1545.1456736654018
6907-NZZIJ,5.655506692217727,99.15,560.7434885333877
3744-ZRRDZ,11.725148598068762,82.35,965.5659870509625
2507-QZPQS,27.041973694745558,95.7,2587.9168825871498
4903-CNOZC,39.664167316174236,70.9,2812.1894627167535
8010-EZLOU,16.29023304978015,80.2,1306.476690592368
4119-ZYPZY,0.9054005092797711,106.8,96.69677439107956
2080-CAZNM,7.315583641595431,104.4,763.746932182563
6907-FLBER,36.35141870928095,54.3,1973.8820359139554
0786-IVLAW,4.679315003767974,108.1,505.833951907318
7245-JMTTQ,16.140476733787374,111.5,1799.6631558172921
8634-CILSZ,2.214991724723478,104.7,231.90963357854815
4274-DRSQT,3.5622347168280637,88.9,316.6826663260149
8780-IXSTS,20.831585050317752,90.1,1876.9258130336293
6005-OBZPH,9.37794636990495,89.15,836.0439188770264
2722-VOJQL,6.278406420171134,105.65,663.3136382910803
8490-BXHEO,25.212225488043593,80.55,2030.8447630619114
1114-CENIM,6.440558992400268,55.0,354.2307445820147
9801-GDWGV,7.301939309585148,103.45,755.3856215765835
1121-QSIVB,21.006473294547575,77.55,1629.0520039921644
2325-WINES,34.25877001520493,104.05,3564.6250200820728
3374-LXDEV,30.329873590263496,89.4,2711.490698969557
5883-GTGVD,15.021418674641067,99.95,1501.3907965303747
4817-QRJSX,28.837285989268164,81.0,2335.8201651307213
4686-UXDML,22.841328401523285,99.85,2280.7066408921
3873-NFTGI,33.44036112988483,55.5,1855.940042708608
3197-NNYNB,6.6759260087845975,105.1,701.6398235232612
7881-INRLC,8.826434686644538,100.85,890.1459381481015
9402-CXWPL,0.9504160451415604,98.9,93.99614686450033
1965-AKTSX,15.403609088143188,78.95,1216.1149375089049
5343-SGUBI,10.725161485261232,80.2,860.1579511179508
7248-VZQLC,8.37477549777176,85.2,713.530872410154
1840-BIUOG,44.249276542499246,68.7,3039.925298469698
6496-SLWHQ,34.51087362165614,105.0,3623.6417302738946
2324-EFHVG,7.537982941744922,104.4,786.9654191181698
3462-BJQQA,20.763088323164297,89.75,1863.4871770039956
4250-ZBWLV,2.8565402132727638,108.45,309.7917861294312
0440-MOGPM,24.63623545471236,80.55,1984.4487658770804
6595-YGXIT,10.88235406754894,88.95,967.9853943084782
8654-DHAOW,34.55710326619571,54.15,1871.2671418644977
7445-WMRBW,21.477828796935878,73.85,1586.1376566537144
1095-JUDTC,4.850081275337992,95.05,461.00022522087613
0475-RIJEP,2.7671271196098157,77.85,215.42084626162415
5716-LIBJC,52.81798758854486,104.15,5500.993407346948
2446-BEGGB,24.12445261652262,98.25,2370.2274695733477
0130-SXOUN,1.0516841716848457,89.4,94.02056494862522
5813-UECBU,18.47130485256166,83.85,1548.818911887295
3422-GALYP,24.621298822099902,79.45,1956.1621914158372
7872-RDDLZ,0.34640650947119805,54.9,19.01771736996877
7493-TPUWZ,25.500298956593674,79.15,2018.3486624143895
4129-LYCOI,4.482833326125105,104.0,466.2146659170109
6048-QBXKL,44.616887357366345,56.55,2523.0849800590668
2869-ADAWR,6.886672652066523,89.3,614.9798678295405
0940-OUQEC,28.906832981710014,80.7,2332.781421623998
0702-PGIBZ,27.791040953928736,101.7,2826.3488650145523
6302-JGYRJ,35.29739913874987,79.45,2804.378361573677
4062-HBMOS,3.2619012613515457,103.05,336.13892498227676
6661-HBGWL,12.728902864169461,104.75,1333.3525750217511
8709-KRDVL,6.863575888822791,100.0,686.3575888822792
2453-SAFNS,14.521737538580112,72.1,1047.017276531626
7632-MNYOY,5.188529280743785,110.9,575.4078972344857
9600-NAXZN,4.119458592862737,101.4,417.7131013162816
3398-FSHON,18.011510918800834,91.3,1644.450946886516
0818-OCPZO,9.597243106342352,81.45,781.6954510115846
4480-MBMLB,30.209560741665996,104.8,3165.961965726596
4186-ZBUEW,29.65012630480144,70.7,2096.263929749462
4566-NECEV,33.93637751837293,96.55,3276.557249398906
4989-LIXVT,0.21940894464801197,95.9,21.041317791744348
3259-KNMRR,14.552048723100546,79.75,1160.5258856672685
8444-WRIDW,0.5954493581371914,80.45,47.90390086213704
9129-UXERG,32.73048273641559,103.6,3390.878011492655
9079-YEXQJ,5.733827115975184,111.1,637.0281925848429
0402-CQAJN,14.671685272743213,101.9,1495.0447292925335
2925-MXLSX,37.39619972951776,68.95,2578.4679713502496
5243-SAOTC,3.3002080637229882,79.85,263.52161388828057
6394-MFYNG,8.796490003265056,107.4,944.743026350667
8739-WWKDU,10.963549752036776,89.5,981.2377028072915
6664-FPDAC,12.243505923343559,111.95,1370.6604881183114
6075-SLNIL,15.618770220473522,95.1,1485.3450479670319
0093-XWZFY,14.743499435125713,104.5,1540.695690970637
1685-BQULA,11.650563056529915,93.4,1088.1625894798942
9053-EJUNL,3.697347733773664,89.2,329.80341785261083
7203-OYKCT,0.0,104.95,0.0
9959-WOFKT,0.7951511378993673,106.7,84.84262641386249
7639-LIAYI,19.32419434601236,79.75,1541.1044990944856
8637-XJIVR,19.934460993665017,78.95,1573.8256954498531
4080-OGPJL,42.58942687955165,71.15,3030.2377224801003
9577-WJVCQ,0.2560108700313459,54.45,13.939791873206786
4091-TVOCN,20.952839858842612,78.75,1650.0361388838558
3351-NGXYI,25.254726536693195,54.1,1366.2807056351019
5628-RKIFK,10.425159828019133,101.55,1058.674980535343
2937-FTHUR,28.473285083641667,64.8,1845.0688734199798
8535-SFUTN,1.9718338435712468,106.45,209.90171264815922
0719-SYFRB,38.80619656240945,61.65,2392.4020180725424
2731-GJRDG,35.70296379034251,109.55,3911.259683232022
3729-OWRVL,6.143442253459851,110.35,677.9288526692945
5433-KYGHE,28.006801144145946,86.0,2408.5848983965516
5575-TPIZQ,9.885035918453319,89.15,881.2509521301134
4381-MHQDC,23.79026236158042,65.0,1546.3670535027275
5138-WVKYJ,29.39668253471708,98.55,2897.043063796368
4853-RULSV,1.5472762237873914,104.0,160.9167272738887
7945-HLKEA,8.911565189973482,64.75,577.0238460507829
6400-BWQKW,25.09338127319323,79.05,1983.6317896459248
4849-PYRLQ,15.554621988184099,73.25,1139.3760606344852
2834-JRTUA,0.6927204418278787,108.05,74.8484437395023
6732-FZUGP,20.58501736794745,94.9,1953.5181482182131
0810-DHDBD,17.791925287267237,74.0,1316.6024712577755
0634-SZPQA,22.854823886501237,90.05,2058.0768909794365
7241-AJHFS,24.283175091682928,87.65,2128.4202967860087
3696-XRIEN,19.569147650692038,82.5,1614.454681182093
7129-ACFOG,33.2044237045658,53.8,1786.3979953056398
1346-UFHAX,31.01703915923023,80.0,2481.3631327384182
2933-XEUJM,24.701635876283483,79.2,1956.369561401652
0872-JCPIB,37.64691417568218,65.75,2475.284607051103
0096-FCPUF,17.928170781992655,64.5,1156.3670154385263
1251-STYSZ,28.865766871250433,80.25,2316.477791417847
1661-CZBAU,20.765502271331552,70.95,1473.3123861509737
3569-EDBPQ,18.675933529993024,84.35,1575.3149932549115
6890-PFRQX,32.71098086259011,69.5,2273.4131699500126
7459-RRWQZ,35.85416383277853,64.65,2317.9716917891324
9504-DSHWM,37.87676235605768,59.2,2242.304331478615
0793-TWELN,27.261238975029794,80.15,2184.988303848638
2307-FYNNL,6.1325283645402955,109.05,668.7522181531192
9172-ANCRX,24.58249535816491,98.7,2426.2922918508766
1216-BGTSP,16.66763057090467,108.45,1807.6045354146115
4137-BTIKL,37.26974370740581,90.75,3382.229241447077
8383-SGHJU,32.71578959912097,59.4,1943.3179021877854
8495-LJDFO,3.016177581314577,108.95,328.61254748422317
1552-AAGRX,26.633007597129495,106.4,2833.7520083345785
9570-KYEUA,7.527483879174458,99.25,747.1027750080649
6901-GOGZG,11.264454478813319,84.95,956.9154079751914
7089-IVVAZ,43.09831175013464,103.35,4454.210519376415
0952-KMEEH,27.491510537326995,98.15,2698.2917592386448
3130-ICDUP,45.66579656963437,80.55,3678.379913684048
2433-KMEAS,20.83976651971725,54.45,1134.7252869986044
6131-FOYAS,16.511085700825415,59.6,984.0607077691948
5609-IMCGG,34.10619670332164,84.35,2876.8576919251805
3301-LSLWQ,17.21009192636474,66.1,1137.587076332709
3166-PNEOF,10.634426357238238,86.45,919.3461585832457
8429-XIBUM,26.703372335853096,101.35,2706.386786238711
8128-YVJRG,25.01573096793836,79.65,1992.5029715962905
8510-AWCXC,24.112946065835008,100.8,2430.584963436169
3904-UKFRE,28.773122047179697,80.1,2304.7270759790936
5590-BYNII,17.68746171100633,100.75,1782.0117673838877
6620-JDYNW,28.25408831577502,60.6,1712.1977519359664
3865-QBWSJ,9.415987858402563,80.45,757.5162232084862
3401-URHDA,18.20165490652753,59.9,1090.279128900999
1867-TJHTS,2.9163293278083136,79.8,232.72308035910342
9099-FTUHS,21.74143539119926,54.4,1182.7340852812397
7966-YOTQW,40.85874053516287,54.5,2226.8013591663766
6772-KSATR,32.055131413575474,81.7,2618.904236489116
4680-KUTAJ,29.546372600243565,55.6,1642.7783165735423
0436-TWFFZ,4.3722165016109,85.25,372.73145676232923
9576-SYUHJ,8.43974650847054,91.15,769.2828942470898
7673-LPRNY,41.49471647789999,78.55,3259.409979339044
2916-BQZLN,21.80835446309733,84.75,1848.2580407474989
0670-ANMUU,0.346271676874472,97.65,33.8134292467922
6741-EGCBI,22.083815015422097,90.5,1998.5852588956998
7032-LMBHI,29.9467438137894,64.65,1936.056987561485
4818-QIUFN,16.01856610883851,79.15,1267.869507514568
2930-UOTMB,30.766981495586418,65.25,2007.5455425870136
7973-DZRKH,5.425637887110064,90.95,493.4617658326603
3594-UVONA,34.1876148606065,85.95,2938.4254972691288
8104-OSKWT,20.1024750235522,79.8,1604.1775068794655
4495-LHSSK,27.738021529568,57.65,1599.0969411795952
8570-KLJYJ,28.06229562282443,54.45,1527.9919966627901
9473-CBZOP,37.11218458206692,59.0,2189.618890341948
7181-OQCUT,26.312622806410477,103.85,2732.565878445728
1768-HNVGJ,12.23802590567948,70.05,857.2737146928475
2192-OZITF,25.795884370724167,73.55,1897.2872954667623
6333-YDVLT,5.050093097380234,110.0,555.5102407118258
5792-JALQC,19.219120261528513,59.85,1150.2643476524815
1482-OXZSY,20.7505420886989,100.4,2083.3544257053695
6178-KFNHS,21.077060929636854,78.3,1650.3338707905657
7524-VRLPL,2.7511270103557752,74.1,203.85851146736292
4884-TVUQF,14.432737345186695,101.3,1462.036293067412
4929-ROART,27.65322437451142,56.25,1555.4938710662675
5985-TBABQ,32.669881220101146,74.75,2442.073621202561
3088-LHEFH,31.25982095800067,79.0,2469.525855682053
5707-ORNDZ,35.7425962428025,54.55,1949.7586250448762
5281-BUZGT,9.737980998954919,90.85,884.6955737550544
9103-TCIHJ,25.560017756776954,55.7,1423.6929890524764
4325-NFSKC,19.075596187322162,90.6,1728.2490145713878
0899-WZRSD,4.154292477935785,105.35,437.65471255053495
6135-OZQVA,31.2444680004765,53.65,1676.2657082255641
2252-JHJGE,6.841276781622245,104.0,711.4927852887134
4299-SIMNS,24.311655952550947,81.15,1972.8908805495093
2495-KZNFB,10.001856212986691,90.65,906.6682657072437
4560-WQAQW,10.586923478903808,68.7,727.3216430006917
2242-MFOTG,32.13431559465691,80.1,2573.9586791320185
4724-WXVWF,7.449457460839476,95.4,710.678241764086
0877-SDMBN,13.656226327957086,103.95,1419.564726791139
2455-USLMV,21.565379563881216,84.75,1827.6659180389331
9921-EZKBY,22.301191878694105,95.3,2125.303586039548
7609-YBPXG,17.573630504549698,87.1,1530.6632169462785
8034-RYTVV,12.51056828425461,84.25,1054.0153779484508
7964-VEXDG,19.591689680034616,80.35,1574.1922657907812
3057-VJJQE,34.925051804189884,55.25,1929.6091121814911
0674-GCDXG,8.554754958899677,71.9,615.0868815448869
0716-BQNDX,13.682085126230131,93.75,1282.6954805840749
2971-SGAFL,34.13275752803906,78.75,2687.9546553330756
0733-VUNUW,27.992012523566167,55.65,1557.7554969364571
6777-TGHTM,14.872619947279983,106.95,1590.626703361594
0383-CLDDA,2.6742583815035577,85.35,228.24795286132863
8398-TBIYD,0.0,84.7,0.0
9661-ACXBS,9.436179963466124,105.2,992.6861321566363
6733-LRIZX,35.36854210584216,108.95,3853.4026624315034
4627-MIHJH,2.6363277820890714,110.25,290.65513797532014
0623-EJQEG,3.7478253669585246,93.55,350.60906307897
0725-CXOTM,33.31285888815492,89.65,2986.4977993230887
2378-HTWFW,20.454249052793685,91.0,1861.3366638042253
0201-MIBOL,5.029404244912991,102.4,515.0109946790902
9330-IJWIO,22.511824100068356,100.35,2259.0615484418595
1428-IEDPR,18.659466861149777,109.3,2039.4797279236707
5298-GSTLM,7.929317398268726,101.4,804.0327841844488
5339-PXDVH,33.28517884206591,90.65,3017.301462033275
9529-OFXHY,29.911630036370408,87.75,2624.7455356915034
2669-QVCRG,11.786379399375956,81.3,958.2326451692652
6215-NQCPY,22.349016114336333,99.7,2228.1969065993326
2978-XXSOG,26.296165710653298,59.05,1552.788585214077
3898-BSJYF,59.23710448972227,73.55,4356.889035219073
3938-YFPXD,0.0,84.3,0.0
3588-WSTTJ,10.382409688229977,99.05,1028.3776796191792
8591-NXRCV,21.130364298880636,74.65,1577.3816949114396
8080-POTJR,37.79955158824124,79.3,2997.5044409475304
3090-HAWSU,10.420510012466611,111.6,1162.9289173912737
5626-MGTUK,24.865620054459878,89.1,2215.526746852375
3005-NFMTA,2.715897855738777,98.8,268.3307081469912
4671-VJLCL,8.743107688232502,79.85,698.1371489053653
2673-CXQEU,12.218371303081524,110.5,1350.1300289905084
6067-NGCEU,1.6533742557344073,111.05,183.60721109930594
2636-SJDOU,5.204603599151949,84.3,438.7480834085093
2651-ZCBXV,17.436293388710194,108.0,1883.119685980701
0959-WHOKV,23.934504789197145,99.0,2369.5159741305174
6655-LHBYW,20.26778654326723,114.35,2317.6213912226076
1557-EMYVT,28.562580139813903,115.05,3286.1248450855896
5020-ZSTTY,16.38542183610086,82.45,1350.978030386516
2088-IEBAU,3.7015434906715603,88.15,326.2910587026981
2863-IMQDR,10.604782684632651,89.65,950.7187676773173
2977-CEBSX,5.800319028450099,90.05,522.3187285119315
7783-YKGDV,43.81582920358271,99.7,4368.438171597196
4374-YMUSQ,35.98760948640616,116.25,4183.559602794716
5736-YEJAX,2.880163797980783,79.45,228.8290137495732
2475-MROZF,30.755558375087524,95.0,2921.778045633315
6689-VRRTK,24.79274839388256,109.8,2722.2437736483053
5240-CAOYT,5.787160439164402,87.55,506.66589644884334
0516-UXRMT,5.873722164353985,92.05,540.6761252287844
2684-EIWEO,29.053578217017765,91.7,2664.213122500529
0691-IFBQW,20.52602022097872,110.0,2257.8622243076593
0229-LFJAF,0.0,69.65,0.0
3442-ZHHCC,3.0365108435858383,76.9,233.507683871751
2252-NKNSI,19.325115927098455,85.15,1645.5336211924337
8374-UULRV,0.0,86.05,0.0
1258-YMZNM,41.12987372817924,110.5,4544.851046963806
0730-KOAVE,25.195127686287655,94.3,2375.900540816926
4002-BQWPQ,39.91958837013868,81.75,3263.4263492588375
4361-BKAXE,20.910647978625313,114.5,2394.269193552598
9036-CSKBW,18.1104581421364,107.45,1945.9687273725565
2176-LVPNX,0.9421546408084109,89.85,84.65259447663571
9553-DLCLU,58.67711726445902,88.95,5219.3295806736305
6807-SIWJI,26.289940196063576,104.85,2756.500229557266
8496-DMZUK,38.21526697539082,90.4,3454.66013457533
9968-FFVVH,7.954242362371969,68.8,547.2518745311914
0201-OAMXR,1.5573657339253266,115.55,179.9536105550715
5478-JJVZK,18.27655994740987,60.9,1113.042500797261
9480-BQJEI,6.96962674814516,92.3,643.2965488537982
9207-ZPANB,31.91602067142858,67.45,2152.735594287858
4672-FOTSD,42.60693443033842,67.25,2865.316340440259
5930-GBIWP,2.8824186290700617,81.5,234.91711826921002
3331-HQDTW,18.403280331300063,109.8,2020.6801803767469
8189-HBVRW,5.682750912905436,90.8,515.9937828918136
9659-QEQSY,13.376789195233005,115.65,1547.0256704286971
8932-CZHRQ,3.1783980484263425,76.75,243.94205021672178
3963-RYFNS,0.0,116.45,0.0
7279-BUYWN,13.94073593615478,113.2,1578.091307972721
7873-CVMAW,0.0,88.55,0.0
3466-WAESX,35.789037500540054,69.1,2473.0224912873177
3638-VBZTA,3.8093784313285584,86.5,329.5112343099203
7459-IMVYU,22.820272549982125,69.95,1596.2780648712496
4890-VMUAV,7.280076874661523,71.5,520.5254965382989
0019-EFAEP,0.0,101.3,0.0
4445-KWOKW,25.915909195939072,60.15,1558.841938135735
0565-IYCGT,2.4492893908273015,78.6,192.51414611902587
3090-LETTY,56.84629904401735,60.95,3464.7819267328578
0744-BIKKF,0.0,86.65,0.0
9079-LWTFD,11.014745500617941,100.75,1109.7356091872575
8624-GIOUT,11.428902705385179,59.75,682.8769366467644
8984-HPEMB,0.8922305903257959,118.65,105.86315954215569
8945-MUQUF,14.03275375982499,94.8,1330.305056431409
4010-YLMVT,5.816747122469643,106.6,620.0652432552639
8894-JVDCV,8.441927870135535,115.05,971.2438014590932
0866-QLSIR,33.02518374187131,64.4,2126.8218329765127
7176-WRTNX,1.8814031629528682,114.95,216.2672935814322
5236-PERKL,14.368461214401917,112.95,1622.9176941666965
8869-LIHMK,7.657784963200467,115.1,881.4110492643738
8670-ERCJH,0.0,113.4,0.0
7055-JCGNI,1.876670942655319,111.95,210.09331203026295
8178-EYZUO,7.267418391083551,93.7,680.9571032445288
0164-APGRB,0.0,114.9,0.0
1550-EENBN,18.860942744776914,104.35,1968.1393754174708
9297-EONCV,0.0,91.35,0.0
0880-FVFWF,2.605151796199694,86.4,225.08511519165359
8454-AATJP,0.0,115.05,0.0
4659-NZRUF,26.238523449887836,95.15,2496.595506256828
1110-KYLGQ,3.254513156900237,108.25,352.30104923445066
3948-KXDUF,5.8016617713387255,68.75,398.8642467795374
2790-XUYMV,0.5345249520299498,85.45,45.67515715095921
5013-SBUIH,20.77090854065352,109.65,2277.5301214826586
5387-ASZNZ,4.68104167770891,63.85,298.8845111217139
7923-IYJWY,4.783208010768534,116.1,555.3304500502268
7854-EDSSA,30.060915501441833,59.0,1773.5940145850682
1481-ZUWZA,26.98631843044162,94.5,2550.207091676733
9786-IJYDL,35.954200618372795,113.2,4070.0155099998005
9710-ZUSHQ,19.379051111098708,106.75,2068.713706109787
4282-MSACW,3.0989337760954725,117.2,363.1950385583894
7109-CQYUZ,19.46014566774173,89.25,1736.8180008459494
9052-DHNKM,40.054235118160925,61.55,2465.3381715228047
6794-HKIAJ,3.4889981588776364,90.7,316.45213301020163
8663-UPDGF,30.452783899157218,69.5,2116.4684809914265
1698-XFZCI,7.254425169152933,107.75,781.6643119762285
2000-MPKCA,9.544288431448377,107.75,1028.3970784885626
2558-BUOZZ,20.910579219161683,94.8,1982.3229099765274
2368-GAKKQ,1.8699112631282602,113.65,212.51541505452678
6999-CHVCF,3.660834353523779,102.1,373.77118749477785
3038-PQIUY,22.24308089399213,66.15,1471.3798011375795
3258-SYSWS,0.0,113.8,0.0
2587-EKXTS,11.616828179130017,111.5,1295.276341972997
6352-GIGGQ,4.1860221948193965,88.8,371.7187708999624
9822-WMWVG,15.563420104336142,106.5,1657.504241111799
6194-HBGQN,19.455943677144177,81.15,1578.84982940025
2987-BJXIK,1.8141146691574692,84.7,153.65551247763764
9769-TSBZE,1.8094334717115235,66.0,119.42260913296055
3657-COGMW,11.287207996385964,108.1,1220.1471844093228
7446-YPODE,47.89850816836338,60.25,2885.8851171438937
4872-VXRIL,13.924718272167956,64.65,900.2330362956584
6627-CFOSN,4.773203514930521,99.45,474.6950895598403
6904-JLBGY,0.0,117.35,0.0
6917-YACBP,2.6189267215003467,89.75,235.0486732546561
2990-IAJSV,0.0,92.0,0.0
7998-WNZEM,0.9644401249521452,80.6,77.73387407114289
0565-JUPYD,7.684045206509719,104.5,802.9827240802656
5445-PZWGX,7.106086593952465,102.0,724.8208325831515
2186-QZEYA,27.94323978818243,58.55,1636.0766895980812
8413-YNHNV,2.8274051616379827,90.65,256.30427790248314
3244-CQPHU,0.0,110.1,0.0
6741-QRLUP,8.760803502200154,80.3,703.4925212266724
9896-UYMIE,4.7068138921742095,114.3,537.9888278755121
3086-RUCRN,1.5243197391350694,103.1,157.15736510482563
3714-XPXBW,26.740825867087235,78.9,2109.851160913183
3134-DSHVC,8.526079884448858,98.0,835.5558286759881
9658-WYUFB,27.013746409477807,94.4,2550.097661054705
3680-CTHUH,10.46102594920105,116.6,1219.7556256768423
1852-XEMDW,34.04920192893257,65.05,2214.9005854770635
6402-ZFPPI,22.873984358899218,102.8,2351.4455920948394
1986-PHGZF,39.792367817546,58.4,2323.8742805446864
8024-XNAFQ,0.0,107.4,0.0
1928-BXYIV,50.85306186601565,61.15,3109.664733106857
0961-ZWLVI,20.162320390123977,109.2,2201.7253866015385
4007-NHVHI,3.0932973969972872,96.85,299.5858528991873
7508-DQAKK,7.772443033658003,86.4,671.5390781080515
1043-UXOVO,0.9391245949089495,113.15,106.26194791394764
5734-EJKXG,8.238372610979523,118.6,977.0709916621714
9695-IDRZR,37.480230415876726,116.15,4353.328762804082
0584-BJQGZ,37.50261102435074,78.35,2938.3295737578806
5825-XJOCM,21.466877672396123,64.4,1382.4669221023105
3898-GUYTS,10.372621214938237,97.05,1006.6628889097558
3557-HTYWR,24.24352370562591,74.05,1795.2329304015987
6266-QHOJZ,3.6573397337041333,89.85,328.6119750733164
8547-NSBBO,21.022900741464824,96.75,2033.9656467367217
6591-QGOYB,43.161790615526314,106.65,4603.2049691458815
5371-VYLSX,4.523684319284017,83.4,377.27527222828706
8199-ZLLSA,3.9031510562823057,118.35,461.93792751101086
